Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
DisGeNET	Severe autosomal recessive muscular dystrophy of childhood - North African type (disorder)	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	DMD
DisGeNET	Leiomyosarcoma, Myxoid	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	DMD
DisGeNET	Mineralocorticoid Excess Syndrome, Apparent	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	NR3C2
DisGeNET	Hepatoblastoma Caused By Somatic Mutation	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	MET
DisGeNET	Herlitz Disease	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	LAMA3
DisGeNET	Hoarse cry	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	LAMA3
DisGeNET	THYROID HORMONE RESISTANCE, GENERALIZED, AUTOSOMAL DOMINANT	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	THRB
DisGeNET	Thyroid Hormone Resistance, Generalized, Autosomal Recessive	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	THRB
DisGeNET	Adult junctional epidermolysis bullosa (disorder)	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	LAMA3
DisGeNET	JEB-I	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	LAMA3
DisGeNET	Lacrimation abnormality	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	LIFR
DisGeNET	Alpha fetoprotein abnormal	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	MET
DisGeNET	Lesion of stomach	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	RUNX3
DisGeNET	Blood group deletion syndrome	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	DMD
DisGeNET	Calf muscle pseudohypertrophy	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	DMD
DisGeNET	Multiple self-healing squamous epithelioma	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	PTCH1
DisGeNET	Childhood Hepatocellular Carcinoma	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	MET
DisGeNET	Cocaine withdrawal	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	NR3C2
DisGeNET	Palmar hyperhidrosis	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	LAMA3
DisGeNET	Crisponi syndrome	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	LIFR
DisGeNET	Elevated alpha-fetoprotein	1/6	0.0149082847993736	0.1252664695864528	0	0	81.40816326530613	342.3895623444841	MET
DisGeNET	Trisomy	3/209	0.0153778461568471	0.1252664695864528	0	0	6.117744267713283	25.54052619027468	PCNA;PTCH1;MET
DisGeNET	Neoplastic Syndromes, Hereditary	2/77	0.0159057771109684	0.1252664695864528	0	0	11.041666666666666	45.72434655376785	PTCH1;MET
DisGeNET	Cardiomyopathy, Familial Idiopathic	4/388	0.0159257945546215	0.1252664695864528	0	0	4.430706521739131	18.34230613998765	ADAM33;DMD;RUNX3;NR3C2
DisGeNET	Giant Cell Glioblastoma	2/78	0.0162985561731684	0.1252664695864528	0	0	10.895833333333334	44.85464558420347	RUNX3;MET
DisGeNET	Colorectal Neoplasms	7/1073	0.0166782351141641	0.1252664695864528	0	0	2.8838081940747853	11.80530342124596	CCNB1;PCNA;PTCH1;RUNX3;MET;ZFP36L2;NR3C2
DisGeNET	Frontal bossing	3/216	0.0167785010572714	0.1252664695864528	0	0	5.914593946658676	24.176830822166	PTCH1;PTCH2;LIFR
DisGeNET	Desmoplastic	2/80	0.0170965192165363	0.1252664695864528	0	0	10.615384615384617	43.19273030214829	PTCH1;DMD
DisGeNET	Enlarged joints	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LIFR
DisGeNET	Adenocarcinoma, Scirrhous	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	MET
DisGeNET	Reduced systolic function	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LIMS2
DisGeNET	Epidermolysis bullosa inversa dystrophica	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LAMA3
DisGeNET	Chondromatosis, Synovial	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	PTCH1
DisGeNET	Leiomyosarcoma, Epithelioid	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	DMD
DisGeNET	Social Communication Disorder	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	SMARCA2
DisGeNET	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	PTCH1
DisGeNET	Synovial osteochondromatosis	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	PTCH1
DisGeNET	Thickened cortex of long bones	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LIFR
DisGeNET	Toxic multinodular goiter	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	THRB
DisGeNET	Abnormal hair pattern	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	SMARCA2
DisGeNET	Abnormality of the cerebellum	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	FAM126A
DisGeNET	Adenoid cystic breast carcinoma	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	NFIB
DisGeNET	Junctional split	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LAMA3
DisGeNET	Laryngismus	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LAMA3
DisGeNET	Aplasia of muscle	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	DMD
DisGeNET	Basal Cell Cancer	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	PTCH1
DisGeNET	Broad distal phalanx of finger	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	SMARCA2
DisGeNET	Multiple fibrofolliculomas	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	MET
DisGeNET	Carcinoma of unknown primary	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	MET
DisGeNET	Cerebellar signs	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	FAM126A
DisGeNET	Pancreatic Pseudocyst	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	PTCH1
DisGeNET	Congenital localized absence of skin	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LAMA3
DisGeNET	Congenital melanocytic nevus	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	MET
DisGeNET	Postpartum Thyroiditis	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	THRB
DisGeNET	Prominent joints	1/7	0.0173717414502839	0.1252664695864528	0	0	67.83673469387755	274.9362107684438	LIFR
DisGeNET	Carcinoma, Transitional Cell	4/399	0.0174663949032309	0.1252664695864528	0	0	4.304898183819483	17.423974386379903	PCNA;PTCH1;MET;WLS
DisGeNET	Endometrial Carcinoma	6/840	0.0177746714861887	0.1252664695864528	0	0	3.125572269457161	12.59599618883286	CCNB1;PCNA;RUNX3;MET;ETV5;WLS
DisGeNET	Renal Cell Carcinoma	8/1348	0.0178151869489885	0.1252664695864528	0	0	2.6453447050461976	10.65466541304484	CCNB1;PCNA;THRB;PTCH1;RUNX3;MET;WLS;NR3C2
DisGeNET	Microphthalmos	3/222	0.0180344171049552	0.1252664695864528	0	0	5.750801515593121	23.092189855284207	PTCH1;PTCH2;MET
DisGeNET	Ovarian Carcinoma	11/2203	0.0183021234255292	0.1252664695864528	0	0	2.2849756690997567	9.14158942643674	CCNB1;PCNA;BDH2;PTCH1;LAMA3;LIFR;SPRY1;RUNX3;MET;ETV5;WLS
DisGeNET	Kyphoscoliosis deformity of spine	2/84	0.0187414436957378	0.1252664695864528	0	0	10.095528455284551	40.15009805248223	PTCH1;PTCH2
DisGeNET	Attention deficit hyperactivity disorder	4/412	0.0194040892000431	0.1252664695864528	0	0	4.164961636828645	16.419409357950414	THRB;DMD;VAMP2;NR3C2
DisGeNET	Renal corticomedullary cysts	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	CRB2
DisGeNET	BRACHYDACTYLY, TYPE A1 (disorder)	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	PTCH1
DisGeNET	Rhabdomyoma	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	PTCH1
DisGeNET	Schimke immunoosseous dysplasia	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	SMARCA2
DisGeNET	Serrated adenocarcinoma	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	PTCH1
DisGeNET	Skin appendage adenoma	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	MAML2
DisGeNET	Spindle Cell Oncocytoma of the Adenohypophysis	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	ETV5
DisGeNET	Hereditary Renal Cell Carcinoma	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	MET
DisGeNET	Urethral Obstruction	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	HPSE2
DisGeNET	Weakness	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	DMD
DisGeNET	Writer's Cramp	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	GNAL
DisGeNET	Adult-Onset Idiopathic Focal Dystonias	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	GNAL
DisGeNET	Adult-Onset Idiopathic Torsion Dystonias	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	GNAL
DisGeNET	Autosomal Dominant Familial Dystonia	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	GNAL
DisGeNET	Autosomal Recessive Familial Dystonia	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	GNAL
DisGeNET	Medium-chain acyl-coenzyme A dehydrogenase deficiency	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	ISM1
DisGeNET	Metaphyseal chondrodysplasia Schmid type	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	WLS
DisGeNET	Caudal Regression Syndrome	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	HPSE2
DisGeNET	Choroidal and/or chorioretinal disorder	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	NR3C2
DisGeNET	Cleft palate and bilateral cleft lip	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	PTCH1
DisGeNET	Common wart	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	PCNA
DisGeNET	Plantar hyperkeratosis	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	LAMA3
DisGeNET	Polymorphous low grade adenocarcinoma	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	NFIB
DisGeNET	Proximal weakness	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	DMD
DisGeNET	Pseudodystonia	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	GNAL
DisGeNET	Pyloric Atresia	1/8	0.0198291614511851	0.1252664695864528	0	0	58.142857142857146	227.9549801512961	LAMA3
DisGeNET	Actinic keratosis	2/87	0.0200173181098975	0.1252664695864528	0	0	9.737745098039216	38.08585452607372	PCNA;SMARCA2
DisGeNET	Multiple tumors	2/87	0.0200173181098975	0.1252664695864528	0	0	9.737745098039216	38.08585452607372	PTCH1;MET
DisGeNET	Chronic active hepatitis	2/87	0.0200173181098975	0.1252664695864528	0	0	9.737745098039216	38.08585452607372	PCNA;MET
DisGeNET	DOSAGE-SENSITIVE SEX REVERSAL	2/87	0.0200173181098975	0.1252664695864528	0	0	9.737745098039216	38.08585452607372	CCNB1;PCNA
DisGeNET	Brain Tumor, Primary	2/88	0.0204505278871254	0.1252664695864528	0	0	9.624031007751938	37.43504172973695	PCNA;PTCH1
DisGeNET	Spina Bifida	2/88	0.0204505278871254	0.1252664695864528	0	0	9.624031007751938	37.43504172973695	PTCH1;PTCH2
DisGeNET	Cardiomyopathy, Dilated	4/419	0.0205007452943924	0.1252664695864528	0	0	4.093242535358827	15.911637302456462	LIFR;DMD;LIMS2;NR3C2
DisGeNET	Benign Prostatic Hyperplasia	4/420	0.0206604836943258	0.1252664695864528	0	0	4.08319397993311	15.840883354715348	CCNB1;THRB;NFIB;MET
DisGeNET	Hepatoblastoma	3/235	0.0209316970490446	0.1252664695864528	0	0	5.424981658107117	20.975640931696432	PCNA;PTCH1;MET
DisGeNET	Hip circumference	2/90	0.0213286953840061	0.1252664695864528	0	0	9.40435606060606	36.18515879365064	PTCH1;ETV5
DisGeNET	Dehydration	2/90	0.0213286953840061	0.1252664695864528	0	0	9.40435606060606	36.18515879365064	LAMA3;NR3C2
DisGeNET	Undifferentiated carcinoma	3/237	0.0213988828247723	0.1252664695864528	0	0	5.378068739770868	20.675536538874148	PCNA;PTCH1;MET
DisGeNET	Waist Circumference	2/91	0.0217736102157896	0.1252664695864528	0	0	9.298220973782772	35.5848177883064	PTCH1;ETV5
DisGeNET	Prolactinoma	2/91	0.0217736102157896	0.1252664695864528	0	0	9.298220973782772	35.5848177883064	PCNA;LIFR
DisGeNET	Brain Neoplasms	5/646	0.0221772256904154	0.1252664695864528	0	0	3.34702721442191	12.7477870277936	CCNB1;PCNA;PTCH1;DMD;MET
DisGeNET	Dejerine-Sottas Disease (disorder)	2/92	0.0222223839756269	0.1252664695864528	0	0	9.194444444444445	35.00007985571613	CCNB1;PCNA
DisGeNET	Esophageal Diseases	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	CCNB1
DisGeNET	Exercise-induced muscle cramps	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	DMD
DisGeNET	Dystonias, Sporadic	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	GNAL
DisGeNET	Flexion contracture of toe	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	LIFR
DisGeNET	Spongioblastoma	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	PTCH1
DisGeNET	Stromal tumor of ovary	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	PTCH1
DisGeNET	High weight	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	DMD
DisGeNET	Retinoschisis, Juvenile, X-Linked	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	DMD
DisGeNET	Hyperactive renin-angiotensin system	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	NR3C2
DisGeNET	Hypomenorrhea	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	LIFR
DisGeNET	Urine color abnormal	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	DMD
DisGeNET	Increased plasma renin activity	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	NR3C2
DisGeNET	Wasting Syndrome	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	DMD
DisGeNET	Addicted to cocaine	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	WLS
DisGeNET	Late-onset muscular dystrophy	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	LAMA3
DisGeNET	Lower limb amyotrophy	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	FAM126A
DisGeNET	ATAXIA-TELANGIECTASIA-LIKE DISORDER	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	PCNA
DisGeNET	Atypical polypoid adenomyoma	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	PCNA
DisGeNET	Mature Teratoma	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	PTCH1
DisGeNET	Metaplastic breast carcinoma	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	MET
DisGeNET	Broad philtrum	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	SMARCA2
DisGeNET	Cardiovascular Pathology	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	NR3C2
DisGeNET	Childhood Onset Dystonias	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	GNAL
DisGeNET	Collagen-vascular disease	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	PCNA
DisGeNET	Oropharyngeal Neoplasms	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	MET
DisGeNET	Congenital kyphosis	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	DMD
DisGeNET	Cystadenofibroma	1/9	0.0222805591236868	0.1252664695864528	0	0	50.87244897959184	193.52086993316271	MET
DisGeNET	Chondrosarcoma	3/241	0.0223504419536661	0.1252664695864528	0	0	5.286608260325407	20.093917888377906	PTCH1;MET;ETV5
DisGeNET	Muscular Dystrophies, Limb-Girdle	2/93	0.0226749954090764	0.1252664695864528	0	0	9.092948717948715	34.43038199107018	DMD;LIMS2
DisGeNET	Childhood Medulloblastoma	2/93	0.0226749954090764	0.1252664695864528	0	0	9.092948717948715	34.43038199107018	PTCH1;PTCH2
DisGeNET	Cirrhosis	4/433	0.0228076002065532	0.1252664695864528	0	0	3.9568257829127393	14.959418726258807	PCNA;SPRY1;SMARCA2;MET
DisGeNET	Malignant neoplasm of urinary bladder	7/1144	0.0228577679461247	0.1252664695864528	0	0	2.6935632324967784	10.177532420946958	CCNB1;PCNA;PTCH1;RUNX3;MET;WLS;NR3C2
DisGeNET	Sarcoma	5/658	0.0237874848979249	0.1252664695864528	0	0	3.2834779649481027	12.275596539183564	PCNA;HPSE2;DMD;MET;ETV5
DisGeNET	Acute myocardial infarction	3/247	0.0238207699777964	0.1252664695864528	0	0	5.1550401116149285	19.26540245425076	HPSE2;DMD;NR3C2
DisGeNET	Malignant neoplasm of prostate	14/3239	0.0244138807245696	0.1252664695864528	0	0	2.016795865633075	7.487563240857898	PCNA;PTCH1;LAMA3;TSHZ2;LIFR;SMARCA2;RUNX3;ETV5;ZFP36L2;CCNB1;NFIB;SPRY1;MET;WLS
DisGeNET	Neoplasms, Intracranial	2/97	0.024523395696302	0.1252664695864528	0	0	8.708333333333334	32.29161197321332	PCNA;PTCH1
DisGeNET	Hemoglobin measurement	2/97	0.024523395696302	0.1252664695864528	0	0	8.708333333333334	32.29161197321332	KLHL29;THRB
DisGeNET	Adult Hepatocellular Carcinoma	2/97	0.024523395696302	0.1252664695864528	0	0	8.708333333333334	32.29161197321332	PCNA;MET
DisGeNET	Ductal Breast Carcinoma	2/97	0.024523395696302	0.1252664695864528	0	0	8.708333333333334	32.29161197321332	PCNA;RUNX3
DisGeNET	Carcinoma of bladder	7/1162	0.0246495762790673	0.1252664695864528	0	0	2.649048625792812	9.809415321075216	CCNB1;PCNA;PTCH1;RUNX3;MET;WLS;NR3C2
DisGeNET	Enuresis	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	HPSE2
DisGeNET	Ewing's sarcoma of bone	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	WLS
DisGeNET	Exercise-induced muscle fatigue	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	DMD
DisGeNET	Dystonia, Secondary	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	GNAL
DisGeNET	Subacute progressive viral hepatitis	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	MET
DisGeNET	Idiopathic familial dystonia	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	GNAL
DisGeNET	Increased connective tissue	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	LIMS2
DisGeNET	Ventricular Dysfunction	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	DMD
DisGeNET	Adult-Onset Dystonias	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	GNAL
DisGeNET	Laryngostenosis	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	LAMA3
DisGeNET	Anal intraepithelial neoplasia	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	PCNA
DisGeNET	Limited jaw mobility	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	LIFR
DisGeNET	Limited jaw opening	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	LIFR
DisGeNET	Loss of ability to walk	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	FAM126A
DisGeNET	Median cleft lip and palate	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	PTCH1
DisGeNET	Melanosis	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	MET
DisGeNET	Melanosis coli	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	MET
DisGeNET	Bladder Adenocarcinoma	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	PCNA
DisGeNET	Nodular thyroid disease	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	PTCH1
DisGeNET	COLCHICINE RESISTANCE	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	WLS
DisGeNET	Pallister-Hall syndrome	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	PTCH1
DisGeNET	Decrease in jaw opening	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	LIFR
DisGeNET	Decreased circulating renin level	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	NR3C2
DisGeNET	Disorder of vein	1/10	0.024725948817258	0.1252664695864528	0	0	45.21768707482993	167.3010120823387	PCNA
DisGeNET	Coronary heart disease	6/913	0.0255862450465167	0.1252664695864528	0	0	2.863034980455047	10.495028400822164	KLHL29;PCNA;HPSE2;ADAM33;SMARCA2;NR3C2
DisGeNET	Small cell carcinoma of lung	5/673	0.0259051850367833	0.1252664695864528	0	0	3.2072521623419825	11.717093247391016	PCNA;THRB;SMARCA2;MET;WLS
